NetworkInterfaceId,SubnetId,Description,Status,PrivateIpAddress,Groups
eni-097539933514719fc,subnet-03faf3033e845422a,ELB app/BuildTools-Internal-ALB/0d08d62340735989,in-use,10.61.86.150,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0673088bbb85986ec,subnet-0ca728b67448755f2,,in-use,10.61.80.203,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-064519530482df958,subnet-08a845663d96a608a,,in-use,10.62.38.214,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0aba790c29aa3edc2,subnet-08a845663d96a608a,Network Interface for Transit Gateway Attachment tgw-attach-0b127ce9fc5d3698b,in-use,10.62.39.74,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08fd34320cdf0bf7a,subnet-08a845663d96a608a,,in-use,10.62.39.243,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07e4cfc7c48406f25,subnet-08a845663d96a608a,Primary network interface,in-use,10.62.39.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d61a20fa9ea27225,subnet-08a845663d96a608a,,in-use,10.62.38.10,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c3b93f0cfe0ab413,subnet-08a845663d96a608a,,in-use,10.62.38.215,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09c3ac15e9d228c78,subnet-08a845663d96a608a,,in-use,10.62.38.225,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0347412aa27bd7c3f,subnet-08a845663d96a608a,,in-use,10.62.38.171,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0848cbab2a811736d,subnet-09a57dc040bc2215c,Interface for NAT Gateway nat-03e20588b63b7e272,in-use,10.62.32.227,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fb361ecc5412b976,subnet-0e20a8b2d3d82e153,,in-use,10.62.43.49,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cdce43dcd075c7b9,subnet-0e20a8b2d3d82e153,,in-use,10.62.43.117,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f8a8234329cb9b87,subnet-0e20a8b2d3d82e153,Network Interface for Transit Gateway Attachment tgw-attach-0b127ce9fc5d3698b,in-use,10.62.43.120,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0322cb2157feef817,subnet-0a268750d71eba987,Interface for NAT Gateway nat-09265c6982f2f3aa0,in-use,10.62.37.141,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e1878c9871aa41c1,subnet-0e20a8b2d3d82e153,,in-use,10.62.43.168,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01e12143283d511e3,subnet-0e20a8b2d3d82e153,,in-use,10.62.43.245,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04851fd80eea48659,subnet-0e20a8b2d3d82e153,,in-use,10.62.42.216,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-068352738a276a42f,subnet-0acad43ed8befbb9e,,in-use,10.62.40.83,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-093190f2b1ad32e52,subnet-0acad43ed8befbb9e,Network Interface for Transit Gateway Attachment tgw-attach-0b127ce9fc5d3698b,in-use,10.62.40.212,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04e931a9b8964cded,subnet-0acad43ed8befbb9e,,in-use,10.62.41.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07ca71d7b4cdad3d3,subnet-0acad43ed8befbb9e,,in-use,10.62.40.66,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f55cbf8f0edae584,subnet-0acad43ed8befbb9e,,in-use,10.62.41.144,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01432d779863d02ce,subnet-0acad43ed8befbb9e,,in-use,10.62.41.107,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09778b083fb7d2d04,subnet-029fafab91a2c45a8,Interface for NAT Gateway nat-0ca9f32876aaec431,in-use,10.62.35.222,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07b89ca45cd5e6f9c,subnet-0b2f770adc794cb34,Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7,in-use,10.132.42.225,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d1e60683d29a8bd5,subnet-0b1af26e39fc82ce5,Interface for NAT Gateway nat-0efb445fb4bcac90f,in-use,10.132.36.249,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0894468d43411891b,subnet-0b21e064b2c8d6bc1,Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7,in-use,10.132.38.184,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-038cf1dacc4fe1bcd,subnet-0c48214715b52cebe,Interface for NAT Gateway nat-0cb4ff13e52558530,in-use,10.132.32.197,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a8c5898bb8bad747,subnet-053356c2b85ee477b,Interface for NAT Gateway nat-07cd7cfe018e5d957,in-use,10.132.35.47,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dc9934d6c44de130,subnet-03bb64d7833abb674,Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7,in-use,10.132.40.49,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-074d5461a7a9f103c,subnet-0e52629a93f979c35,Interface for NAT Gateway nat-05f317df599b2b465,in-use,10.61.79.139,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c403f2cd57e2a5aa,subnet-0e52629a93f979c35,Interface for NAT Gateway nat-0f4b8814bcaa89d16,in-use,10.61.79.225,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c27e9991c65ef7af,subnet-0be74e397c3baa609,Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888,in-use,10.61.69.40,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05b503f06e1bd3060,subnet-035cdae9468cccb98,Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888,in-use,10.61.72.158,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-096b330250cdcb9a5,subnet-002e891c589dbfb05,Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888,in-use,10.61.66.251,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05297fe70c3478e81,subnet-01de353845783c9cb,Interface for NAT Gateway nat-0b208216b5c70c28a,in-use,10.61.79.116,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fad1f26cd73644f1,subnet-0239696d508890a19,ES bos-stin-es,available,10.61.43.106,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03eefc57319c7dd19,subnet-0239696d508890a19,ELB net/bos-stin-cnrmq-g/c7ee4f23005bcfee,in-use,10.61.40.177,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-030efba172b6c67d1,subnet-05e6aabee5ea991cb,,in-use,10.61.10.242,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0152d8514031128d9,subnet-0239696d508890a19,,in-use,10.61.41.202,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0701f622bca6f3399,subnet-05e6aabee5ea991cb,,in-use,10.61.11.13,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01192348e978fa396,subnet-0239696d508890a19,,in-use,10.61.42.164,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e3603f19ab9e8b22,subnet-0239696d508890a19,ELB app/bos-stin-pcb-g/a186ee84a3f4f75f,in-use,10.61.40.119,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02f707f267a4209bf,subnet-0e50cdc8f69937126,,in-use,10.61.26.175,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0330b0d7e725ea668,subnet-0376605fd2e922d98,,in-use,10.68.14.61,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0436b34c2a783ce35,subnet-00b9f7097896c81db,ElastiCache bos-ec-stg-g-001,in-use,10.68.9.147,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-027a4e61f0d3e3e94,subnet-0239696d508890a19,ELB app/bos-stin-fcm-g/d703279cda5bb1e1,in-use,10.61.43.160,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-074b191c68445bb84,subnet-00b9f7097896c81db,Network Interface for Transit Gateway Attachment tgw-attach-07ffb02d6e0694c99,in-use,10.68.11.236,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b6aedec298e084f5,subnet-0239696d508890a19,,in-use,10.61.42.255,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01e0208d40ea1382d,subnet-05e6aabee5ea991cb,ELB app/bos-stgb-pcb-g/2af30a3c06aa25e6,in-use,10.61.10.210,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ff766d7123a80ba4,subnet-00b9f7097896c81db,,in-use,10.68.11.12,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c6e6af3eb3c2afee,subnet-00b9f7097896c81db,ELB app/bos-stg-core-g/5fd8cacea7b6a056,in-use,10.68.11.69,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-017c79e5451238ebb,subnet-0e50cdc8f69937126,,in-use,10.61.25.238,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0475fae530f28f1b7,subnet-0e50cdc8f69937126,,in-use,10.61.25.107,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b11f3cf0a1acfc7e,subnet-0acd88d32771fcf24,,in-use,10.61.14.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa2eca3a06c15356,subnet-05e6aabee5ea991cb,ELB app/bos-stgb-crm-g/58ea9d0d2d399d21,in-use,10.61.8.145,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09c4eb6f6a0eabb5a,subnet-0239696d508890a19,ELB app/bos-stin-prt-g/0fcc45593a48c22a,in-use,10.61.41.212,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-089912fa90ce7c593,subnet-00b9f7097896c81db,ELB app/bos-stg-prt-g/9862d949db3649bc,in-use,10.68.10.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04fa0dbf5857b3dd2,subnet-0239696d508890a19,,in-use,10.61.40.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0aa7ad286087c188e,subnet-0e50cdc8f69937126,,in-use,10.61.27.140,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03f7c8f0baa486ae4,subnet-0239696d508890a19,ELB app/bos-stin-crm-g/4150e6e4b798cc34,in-use,10.61.43.33,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-033f672c8c9242340,subnet-00b9f7097896c81db,ELB app/bos-stg-pcb-g/d1e840ee1e010d9e,in-use,10.68.11.167,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06608101af79cd535,subnet-05e6aabee5ea991cb,ElastiCache bos-ec-stgb-g-001,in-use,10.61.10.230,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-099dd83d5efb70704,subnet-0239696d508890a19,AWS Lambda VPC ENI-bos-stin-elasticsearch-pipeline-lambda-fd3602e1-676e-4db7-b76b-4466326d804e,in-use,10.61.43.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08529e34e5b0acc66,subnet-016420de7fbb6f36d,,in-use,10.61.46.61,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c713597d278333dd,subnet-05e6aabee5ea991cb,ES bos-stgb-es,available,10.61.10.12,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d75c2e7b17b39c36,subnet-0239696d508890a19,,in-use,10.61.43.139,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-047d287cf214c28df,subnet-05e6aabee5ea991cb,Network Interface for Transit Gateway Attachment tgw-attach-0244e21914bffecfa,in-use,10.61.11.243,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e84317f22c850edc,subnet-05e6aabee5ea991cb,ES bos-stgb-es,in-use,10.61.8.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d5b39985fbdbd712,subnet-05e6aabee5ea991cb,,in-use,10.61.11.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07c8767b8ca086ebe,subnet-00b9f7097896c81db,ELB app/bos-stg-cryt-g/d99ca3b3cdf4ec67,in-use,10.68.8.216,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08924f16d04d4b80b,subnet-00b9f7097896c81db,,in-use,10.68.9.216,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0240e193a8fa7f8de,subnet-0239696d508890a19,ES bos-stin-es,available,10.61.41.148,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03c5a1cae60259750,subnet-05e6aabee5ea991cb,AWS Lambda VPC ENI-bos-stgb-cloudwatch-to-slack-0e1c1ed9-6297-48a6-8dd1-b48445e102cb,in-use,10.61.9.189,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-065ee5555015b2d60,subnet-00b9f7097896c81db,,in-use,10.68.10.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f6bc5eee9281ec25,subnet-00b9f7097896c81db,,in-use,10.68.11.109,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c77de186eedb4927,subnet-05e6aabee5ea991cb,,in-use,10.61.11.225,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06170c16df49aba3f,subnet-0e50cdc8f69937126,AWS Lambda VPC ENI-bos-stub-cloudwatch-to-slack-da46a7ca-8a9f-4142-8fd8-3e16eaf23b78,in-use,10.61.26.199,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00ae569f016965430,subnet-0e50cdc8f69937126,,in-use,10.61.25.3,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05e415a4eb37d6ce6,subnet-0e50cdc8f69937126,ELB app/bos-stub-ucor-g/bba3e8ae74fce359,in-use,10.61.25.145,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02d8f6f3cbf69ca52,subnet-05e6aabee5ea991cb,,in-use,10.61.10.152,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-078033a2444268612,subnet-0239696d508890a19,ELB app/bos-stin-tk-g/6bdfb7487f17256b,in-use,10.61.43.110,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-031852396cd959f18,subnet-05e6aabee5ea991cb,ELB app/bos-stgb-fcm-g/22d4dbbf95b65092,in-use,10.61.8.225,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cfb3d27743bb1fc1,subnet-0239696d508890a19,ELB app/bos-stin-com-g/6659218841e40f8c,in-use,10.61.40.213,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0145a1b2e56d62e1c,subnet-0239696d508890a19,ELB app/bos-stin-crm-b/65827c518b825b35,in-use,10.61.40.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05e9719b14b19a687,subnet-00b9f7097896c81db,ELB app/bos-stg-fcm-g/d0ed5ac5e72141e8,in-use,10.68.8.56,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e23675594747ce45,subnet-0e50cdc8f69937126,ELB app/bos-stub-pcb-g/771bc81159ccbb1e,in-use,10.61.24.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c35fa104ba6e34b4,subnet-00b9f7097896c81db,,in-use,10.68.11.20,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b37c2aecd7d44066,subnet-05e6aabee5ea991cb,ES bos-stgb-es,available,10.61.11.80,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02335f830129a301e,subnet-05e6aabee5ea991cb,ELB net/bos-stgb-cnrmq-g/3610fdebc8463d35,in-use,10.61.10.213,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ba1ede9d982a2436,subnet-05e6aabee5ea991cb,,in-use,10.61.8.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa96da6b87dba89e,subnet-00b9f7097896c81db,AWS Lambda VPC ENI-bos-stg-elasticsearch-pipeline-lambda-9658850e-0b9f-4b7b-89bc-97774cf1f7ce,in-use,10.68.10.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-095a50dd1c9982e20,subnet-00b9f7097896c81db,,in-use,10.68.8.143,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-042dd70c99927994f,subnet-05e6aabee5ea991cb,,in-use,10.61.10.31,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f121353b8860abe5,subnet-0239696d508890a19,ELB app/bos-stin-core-g/22bbc80ecfd679a6,in-use,10.61.43.81,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-015f69990d7ab4b58,subnet-0239696d508890a19,,in-use,10.61.43.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-056dc26cc4511b822,subnet-00b9f7097896c81db,AWS Lambda VPC ENI-bos-stg-octopusderegister-a4d85009-ce79-4a73-8211-6e3b775ff764,in-use,10.68.11.207,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07fba457bd3eacb54,subnet-0239696d508890a19,,in-use,10.61.42.154,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-011486db023a7543c,subnet-00b9f7097896c81db,,in-use,10.68.8.250,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02077f4717503aa02,subnet-0e50cdc8f69937126,ELB app/bos-stub-fcm-g/4415762bfd3e56e1,in-use,10.61.24.153,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-098da17c46d1163c4,subnet-01e1516bba2d404a7,,in-use,10.61.30.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06b7a8502559fe43e,subnet-0e50cdc8f69937126,Network Interface for Transit Gateway Attachment tgw-attach-09f00393fd92ef25d,in-use,10.61.26.80,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02456889124bda0f6,subnet-00b9f7097896c81db,,in-use,10.68.9.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dff2de73703a103d,subnet-0e50cdc8f69937126,ELB net/bos-stub-mq-shared/0a5984a6b1667c08,in-use,10.61.27.164,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ac18047aaa555600,subnet-0239696d508890a19,,in-use,10.61.43.37,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-049746e3dfa2671ad,subnet-0239696d508890a19,ElastiCache bos-ec-stin-g-001,in-use,10.61.40.47,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-088ee93df1a1e2b99,subnet-0e50cdc8f69937126,ELB net/bos-stub-cnrmq-g/3fa53d9ade96a634,in-use,10.61.24.251,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bf180bed9b73e364,subnet-05e6aabee5ea991cb,,in-use,10.61.8.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c6caa15b0a56a05f,subnet-00b9f7097896c81db,AWS Lambda VPC ENI-bos-stg-cloudwatch-to-slack-1fab4ae6-4fb3-46f9-bd3c-25bb9d79ba77,in-use,10.68.9.205,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-093525cb768cc045d,subnet-05e6aabee5ea991cb,,in-use,10.61.11.170,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d19e0acf1d4db075,subnet-05e6aabee5ea991cb,AWS Lambda VPC ENI-bos-stgb-elasticsearch-pipeline-lambda-df864986-e1fa-4467-8d99-27272ea632b5,in-use,10.61.8.135,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a5a8114a4fe78ab8,subnet-05e6aabee5ea991cb,ELB app/bos-stgb-com-g/6e8ad0bc125f2224,in-use,10.61.8.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01f986d0951fb91a6,subnet-00b9f7097896c81db,ELB app/bos-stg-tk-g/f5a9509f778ff4fc,in-use,10.68.8.83,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0eb8678fca5bafa60,subnet-0e50cdc8f69937126,AWS Lambda VPC ENI-bos-stub-elasticsearch-pipeline-lambda-cd173a01-47fd-4bb0-b4cf-7955eb0ed21c,in-use,10.61.25.1,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ae5734b341450132,subnet-0e50cdc8f69937126,ELB app/bos-stub-crm-b/a887c5d8b4aa38f7,in-use,10.61.25.192,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-058234b7dbe766ae2,subnet-0239696d508890a19,Network Interface for Transit Gateway Attachment tgw-attach-03c670a78f6d1219e,in-use,10.61.40.7,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0de4d37818b3f79cd,subnet-0376605fd2e922d98,,in-use,10.68.14.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06cdc8016870e5ddd,subnet-0239696d508890a19,ES bos-stin-es,in-use,10.61.41.19,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06ca12ba0c6be4a7e,subnet-0239696d508890a19,AWS Lambda VPC ENI-bos-stin-cloudwatch-to-slack-fc370cf2-d8d9-48cf-9aa2-1dc8ef97baf2,in-use,10.61.43.13,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-040e9cc3553b92cf6,subnet-05e6aabee5ea991cb,,in-use,10.61.8.38,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f928c70e54fb4d78,subnet-016420de7fbb6f36d,,in-use,10.61.46.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dea0394697af6652,subnet-05e6aabee5ea991cb,ELB app/bos-stgb-prt-g/4f0bb6fe63afef09,in-use,10.61.9.232,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f6e9bb59603e32ca,subnet-01e1516bba2d404a7,,in-use,10.61.30.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-024c86a343d6ed83c,subnet-0239696d508890a19,ELB app/bos-stin-ucor-g/457165220e77378f,in-use,10.61.43.183,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ba55fdcc86e64258,subnet-05e6aabee5ea991cb,ELB net/bos-stgb-mq-shared/4ac752a4a870b39d,in-use,10.61.11.54,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-036ab7269ef20c993,subnet-00b9f7097896c81db,ELB net/bos-stg-mq-shared/e886d6bdab27c54b,in-use,10.68.10.238,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
